huc12,atlas14_001h_0001yr_mm,atlas14_001h_0002yr_mm,atlas14_001h_0005yr_mm,atlas14_001h_0010yr_mm,atlas14_001h_0025yr_mm,atlas14_001h_0050yr_mm,atlas14_001h_0100yr_mm,atlas14_001h_0200yr_mm,atlas14_001h_0500yr_mm,atlas14_001h_1000yr_mm,atlas14_003h_0001yr_mm,atlas14_003h_0002yr_mm,atlas14_003h_0005yr_mm,atlas14_003h_0010yr_mm,atlas14_003h_0025yr_mm,atlas14_003h_0050yr_mm,atlas14_003h_0100yr_mm,atlas14_003h_0200yr_mm,atlas14_003h_0500yr_mm,atlas14_003h_1000yr_mm,atlas14_006h_0001yr_mm,atlas14_006h_0002yr_mm,atlas14_006h_0005yr_mm,atlas14_006h_0010yr_mm,atlas14_006h_0025yr_mm,atlas14_006h_0050yr_mm,atlas14_006h_0100yr_mm,atlas14_006h_0200yr_mm,atlas14_006h_0500yr_mm,atlas14_006h_1000yr_mm,atlas14_024h_0001yr_mm,atlas14_024h_0002yr_mm,atlas14_024h_0005yr_mm,atlas14_024h_0010yr_mm,atlas14_024h_0025yr_mm,atlas14_024h_0050yr_mm,atlas14_024h_0100yr_mm,atlas14_024h_0200yr_mm,atlas14_024h_0500yr_mm,atlas14_024h_1000yr_mm,atlas14_072h_0001yr_mm,atlas14_072h_0002yr_mm,atlas14_072h_0005yr_mm,atlas14_072h_0010yr_mm,atlas14_072h_0025yr_mm,atlas14_072h_0050yr_mm,atlas14_072h_0100yr_mm,atlas14_072h_0200yr_mm,atlas14_072h_0500yr_mm,atlas14_072h_1000yr_mm
031402010803,45.854557803278375,52.393347854218845,63.451593286856166,72.97429611682672,86.5999700738748,97.50834676991737,108.77277203826087,120.56667498498017,136.71364534584924,149.354828544034,64.75441602929375,73.42285026260379,89.34563557685571,104.20013892915605,127.08562420429101,146.65791895162005,167.90745465109012,191.18000113349,224.60189074966257,251.89006492627848,77.04805432317679,87.69495317658662,108.21303572939645,128.1590407486691,159.95571081187532,187.9017384416097,218.8312132436884,253.26404436025416,303.50059852846005,345.0757087219955,103.2667511288676,119.75479866922414,151.85118621363054,183.3154655941382,233.79856877433127,278.38733031178305,327.90630272373136,383.194229245443,464.07869930754174,531.1627303624304,129.70212192251108,147.98044407477366,184.3015194528148,220.49029570215419,279.2888431300645,331.71981615056876,390.3298899621478,456.1133841586404,552.8426986464729,633.4073413757869
031402010901,46.56906719062131,53.2826048595342,64.60947178481057,74.33604211333862,88.21050056482706,99.29285372222951,110.70999195720155,122.6366953253846,138.93082152644624,151.66019936678987,66.19009729090646,75.14963591030607,91.44652284819033,106.52516310924719,129.58112469546685,149.17917027043515,170.3623043824766,193.47549046423515,226.535723375801,253.44419914425765,78.84390007432911,89.57264626369908,110.19522903382885,130.19646878306253,162.02423725158314,189.95802914144178,220.84315018365825,255.19917806055338,305.28732408124847,346.7086483731492,105.03475866217289,121.10590126508096,152.851150817135,184.33171641152498,235.29776114418334,280.6263209710288,331.2020870871178,387.8843742190321,471.116009965409,540.3555322166771,131.13992233641457,149.87194738126314,187.13312445690553,224.29314665038765,284.70821668286675,338.6097820466835,398.8827871412328,466.55261127140193,566.0804284225208,648.9944769483168
031402010902,46.834473051601904,53.572105166771685,64.94427985509219,74.71582554067756,88.66148666148287,99.80485360617467,111.29040427350853,123.29328396143264,139.7019144397287,152.52051584089688,66.66575543323009,75.67878824151764,92.04966725996353,107.16955559289345,130.26277747736685,149.8669254627476,171.03855324452297,194.12146252907405,227.1141462102934,253.94942117059972,79.4193341171562,90.18100720631116,110.83415602482313,130.84104810904546,162.64882686498663,190.5448511468656,221.37173397964787,255.64742470189051,305.5929607671563,346.89026437738784,105.57618859533359,121.62868134878732,153.36190285270587,184.85594126005773,235.8704949106016,281.2616768874267,331.9208642678771,388.7108324121455,472.1202092505962,541.5192260491757,131.52344551273876,150.50403859234046,188.1513862068501,225.61052198041477,286.4092088716265,340.5859099011138,401.1123795610406,469.0189149029528,568.8304584381592,651.9332124012675
031402010903,46.01007289681628,52.53963224729702,63.574731030788925,73.06634596715702,86.62804504379548,97.4807498883159,108.67720958671957,120.3858822772803,136.40859536874112,148.94173594345895,64.95807827234097,73.61943644647396,89.47375627375169,104.22071137079189,126.88682487876304,146.23117963152868,167.20044644109686,190.14381894522916,223.0422936161438,249.87734782777056,77.26621651332233,88.00710442627935,108.55969238617398,128.43164831668219,159.96774184816877,187.5847880891532,218.07945933184635,251.95911264600636,301.2935282131816,342.0524898354862,103.38476066543582,120.2065987129341,152.63701395074258,184.1734417634866,234.45679696455664,278.65474174486513,327.5789761323771,382.05030559567626,461.5330412978029,527.3122690741792,129.562261052773,148.18723029860857,184.83126525408065,221.0610719040131,279.57925317555635,331.5290510921396,389.421027991398,454.2396256923169,549.3270004790656,628.3727097507104
031402010904,46.66548285694474,53.33651193159246,64.61434143822245,74.31516243938212,88.17959555724654,99.27279973541278,110.71785711948179,122.68813912402413,139.07147419327302,151.88534581088348,66.21236421329213,75.16970156152061,91.4287901632251,106.44055450000236,129.35904054026787,148.81173499288312,169.81479391624583,192.71185653875187,225.43356633880444,252.043349317058,78.92207342268598,89.73254627525714,110.38053940618987,130.30225382614532,161.87304357139047,189.49056107857308,219.95778669882958,253.78671773457324,303.01060316309776,343.66117688941216,105.38232547876095,121.67328138038069,153.56431248517868,184.9720387104607,235.5435997518952,280.3367078704444,330.17928006125464,385.90955833758926,467.56545251433323,535.3727878893286,131.29769075454573,150.49787360509563,188.28855627146243,225.66415773160102,286.0447352058854,339.6576287649652,399.4133154801976,466.3246457099311,564.4908344142269,646.1016157653098
031402011001,45.20113883797211,51.71805109852755,62.78757282484974,72.35948926068237,86.10748376108894,97.16214604320764,108.61217696616885,120.63129952422236,137.14805229901606,150.11533714379783,63.67475036871877,72.51371122771711,88.61762548656995,103.53125941842542,126.36496611223531,145.78977208919088,166.8001645359493,189.73615270269053,222.56325063480517,249.29329048902258,76.23350398161956,86.95019161144012,107.35933435116453,127.01376075419832,158.1022244947834,185.26142444303247,215.19403763275855,248.3988287628257,296.6862879226537,336.53205404495066,103.37549157248615,119.30226127163523,150.11761865144203,180.18153114408142,228.23675775060423,270.55878361085234,317.46932042973395,369.75682893570314,446.133075598468,509.3969151405743,129.12406881732014,148.26080109418402,185.4069303078882,221.74328030683293,279.94173826577986,331.2773708724012,388.24047561834567,451.7890423548243,544.6926783974981,621.706734618358
031402011002,45.66902952995654,52.186681764737095,63.21115422905803,72.7026005272049,86.27616112625869,97.14016135656092,108.3557241568042,120.09726057829457,136.16799623397247,148.7440363563749,64.28118745555288,73.07345443528023,89.03017300873269,103.75532721342145,126.23050653036353,145.29998468425984,165.8856493497424,188.3245675923332,220.38715780730777,246.45292761277534,76.73593854380087,87.5379826906552,108.00577771863452,127.62568289302149,158.55118065286007,185.49012762987385,215.11912141817473,247.9396259508956,295.5794681976044,334.84261336572183,103.62979400574596,120.04574255182811,151.63072624715764,182.30419041199465,231.15295029463732,274.0495190372644,321.509372287011,374.3183917378799,451.3380322484787,515.0548179487074,129.40318121782786,148.55686442465662,185.76639621227395,222.1767458377436,280.52151994444563,332.00215428290016,389.13622445861773,452.88713525494927,546.1019336445843,623.3839255383649
031402011003,46.21015594142951,52.79624647892102,63.93293305114983,73.51099748294436,87.20697759793437,98.16870516932482,109.48049502138929,121.3090313692116,137.50471557092192,150.17452087177693,65.26384292682788,74.12848782839066,90.2110824852067,105.05242002398472,127.7008394227485,146.9179257505273,167.66088340443707,190.269682729725,222.571634529165,248.8334401836587,77.8251863963105,88.67304687916553,109.27189216387596,129.05530718407755,160.28356080848943,187.51905236815927,217.50103006614827,250.73109425142832,299.0064268320264,338.8123797660016,104.56055116536982,121.06517999788957,153.00168877367562,184.16034145518992,233.96228554919506,277.8221959656843,326.4364043997388,380.6201648059151,459.7659540057292,525.3282576888474,130.43619141680475,149.6619443049482,187.2198805721352,224.1418790398906,283.5160562647846,336.0499596264624,394.4595971364085,459.7359355747055,555.3234632490689,634.6671486834296
031402011004,45.89173269342693,52.47091572004126,63.630691181748375,73.26861402421181,87.1000788053634,98.20713284319625,109.70250608608313,121.76143992279135,138.31546165360666,151.30040720318436,64.73084830924313,73.6252403472216,89.79646798816542,104.7493344826159,127.60543758923707,147.02919802882562,168.01631698032742,190.9114416071633,223.6552528954404,250.29808744504643,77.3758592261347,88.1692534197202,108.72137292742833,128.51511295292786,159.8231225313816,187.17540024649801,217.31987146625647,250.76336837493457,299.3940654498857,339.52568899630796,104.60086454788323,120.80075446426818,152.30649486048503,183.1658374645932,232.65125665277534,276.3361492582625,324.8415528282048,378.97727628479527,458.1631173705167,523.8268382295356,130.58858588293853,149.94118318986185,187.74445636636455,224.9065657871798,284.6599428180489,337.5293608182081,396.30765972160896,461.99835458457915,558.1883314351611,638.0277096593435
031402011101,47.15662039863082,54.2238504942477,66.07368768233349,76.18297137469426,90.51709077776337,101.89386230715222,113.5546169152637,125.6765976819151,142.15191973522784,154.95866503797146,67.20596157037997,76.75412221044458,93.84691776715766,109.42492984377849,132.93774984412957,152.70086481279256,173.888910007955,196.841456921546,229.43694193477043,255.79783894528788,80.27980835265689,91.49173237096196,112.84079901390825,133.39341079739788,165.89654133814318,194.28278170465134,225.56568395360011,260.2659553682195,310.71900938930537,352.3502557273246,107.62297503013285,123.76632615613175,156.3597273279181,189.2367959993437,243.14746040896495,291.55449866742265,345.91535822731373,407.1550010594544,497.52383938341336,573.0074581517699,134.39000440142337,153.92218476108056,193.42043452167988,233.31096710145897,298.77761933771006,357.6003677771994,423.6841509655398,498.159542878542,608.094166452854,699.9421989847523
031402011102,47.118490755141956,54.062966777894154,65.7434536281093,75.74125801691068,89.96074337660872,101.28462730432565,112.92111005737591,125.05053576290825,141.5802727133845,154.46028634817114,67.21864282967108,76.56503424383854,93.40179555217827,108.83846108289372,132.26423770816743,152.04421802528256,173.32194373617133,196.43931239764612,229.36766453319544,256.06985736057015,80.20263503429852,91.16686424084315,112.16666055494564,132.48218727954864,164.74138188857643,193.00601508438137,224.2205109033402,258.91045794170867,309.43535361792857,351.18871614251856,106.89287219938225,122.75073720812593,154.6783451102942,186.81333430873013,239.42158281476065,286.6043955340347,339.5443350628523,399.1488037411736,487.05011222792166,560.434526731855,133.2169306678465,152.38973243181246,190.97052554066767,229.79094802292684,293.33133896394537,350.30427766007716,414.227250355297,486.18874895985834,592.3035511640117,680.8887748902052
031402011103,47.686914352034385,54.419101731811296,65.90940421045535,75.89757010105758,90.321620773027,101.97528802656565,114.09365756326994,126.8626589550822,144.47832058916993,158.36001186147328,68.0565512060255,76.91090807744901,93.20154398118024,108.42586984257576,131.9165592431823,152.03299743193983,173.88667391473004,197.84455914838213,232.27117846934127,260.39882264403326,81.4023116875101,91.95751350342684,112.6033311612412,132.92068165225365,165.6202638932619,194.5706218804523,226.77205866010684,262.7719403897698,315.50638668203567,359.29088063502985,108.92703891950062,125.36034669885997,158.73748729055814,192.55721614752935,248.19809581657663,298.2786431873184,354.61227408178365,418.15822732401995,512.0467023051921,590.5463021444822,136.11674259748492,155.99522795641127,196.50833145258053,237.6630857226422,305.5053827401838,366.65692520508117,435.50246529025384,513.222001912608,628.1319677083617,724.2640009926757
031402011104,47.71990558918488,54.49042075060949,66.0247764800928,76.03589180344441,90.47068801057314,102.11709996885152,114.21092182567091,126.94204042002431,144.48577984785544,158.29391905441724,68.20585473179712,77.12145117863527,93.5100058779647,108.80454672905526,132.3853518997891,152.55972808394802,174.46879120572618,198.47188178605396,232.94986574723615,261.10686439258166,81.51835310112374,92.02164634479492,112.58197166618373,132.82552457470356,165.42141885000515,194.2886784814935,226.40535725289917,262.3173819638979,314.9321135941889,358.6236426427036,108.48904617600968,124.5590539875644,157.20630660563523,190.29202853484048,244.73078268608654,293.73672201255596,348.86285396407817,411.0512854451418,502.9367778175711,579.7670297178422,135.07481744926622,154.82372881854945,194.8341497955245,235.29675746393644,301.77553148773455,361.5527594197894,428.74310714467714,504.4956648710637,616.3610481444791,709.8527127162681
031402011105,47.65855252970885,54.394860672656534,65.88805288131776,75.87720049327636,90.29324314836495,101.93987019597415,114.04274419884136,126.79507075705891,144.38131632759416,158.2378995361565,68.00505697420662,76.92147123940663,93.30391215628379,108.59359324755698,132.15450584658356,152.31080511148895,174.19700992901826,198.17353814468945,232.60798085842433,260.7258678564175,81.27177811537686,91.80530183527297,112.36825232725882,132.57601188850285,165.05992823190115,193.79339398255425,225.7361424705736,261.4274450097948,313.6863464630926,357.05680518315575,108.28493928022517,124.41128854705335,156.97721145204235,189.83372871361428,243.71813557821753,292.1048985226767,346.4428964056702,407.664992801731,498.00940417607507,573.4778856779865,134.7532111691358,154.65738926878254,194.69888627731996,234.983043193345,300.90680288443247,360.01388668880173,426.324263327985,500.96930378279745,611.0361358920601,702.9145924003869
031402011106,47.59169473686873,54.37000061950516,65.92832997936209,75.95808245522673,90.42093319432213,102.0932209871079,114.21697511027973,126.97667744282353,144.56212928863332,158.40606575509707,67.77535535110903,76.70925717356272,93.10084447640413,108.38076079703397,131.90247431015626,152.00746236856702,173.8225093062133,197.70990796944133,231.994391622815,259.9799325502854,81.1659482008905,91.75233741373869,112.3812807324144,132.62087112185588,165.114971776574,193.83497759384883,225.73994015749165,261.37117829202714,313.5153058319971,356.77386137741695,108.84374213199139,125.33344039552868,158.50588642542857,191.8793618800654,246.49836403488524,295.4703840876828,350.4091740230917,412.2554788443296,503.4506624155293,579.5794542992195,135.86395887220823,156.10040434730146,196.86866080784506,237.92057620578547,305.1507904105497,365.4607330787433,433.1426357454585,509.35524157242094,621.762425454648,715.6190419515983
031402011201,47.222616359089244,53.9971607178464,65.47461688159578,75.3715385577135,89.5483268477438,100.91879720523848,112.66914133273079,124.98315607626361,141.8654355267865,155.09461352744034,67.29851924634389,76.3968357594394,92.92375489071968,108.18967952345731,131.5083932154547,151.30840960860203,172.69385267987838,196.01309848063914,229.3456301140276,256.4565000300928,80.29393063896964,91.06668040416967,111.78499578397101,131.8959132160667,163.91081137125138,192.01942179421556,223.1070045640997,257.6974565385344,308.1353476823529,349.8567838191926,106.87183886354147,122.83754997525863,154.67402688136414,186.48637098511242,238.28195841908925,284.5474834323381,336.3152328809339,394.4738548307316,480.0607868854369,551.3954367069693,132.87513924351148,152.3528538109175,191.06709393174432,229.65328692892575,292.35516998270697,348.2789485636339,410.79636848966163,480.97249187741,584.1681401567297,670.1220543573859
031402011202,46.82400456710297,53.52387763448977,64.9185170140514,74.78388975584188,88.97523600529914,100.39753708673557,112.24198474917655,124.68745709894381,141.80639784106987,155.26065730082007,66.38598566923378,75.41254659876799,91.84977585173394,107.07424355222413,130.37695960560305,150.1994944342563,171.63821154616195,195.04280136083744,228.53593029804495,255.80644217146198,79.36990615503397,90.15222435411503,110.86705735550237,130.95431913243615,162.9111029609047,190.95236182766578,221.9522010779127,256.4347101319175,306.6980520671975,348.26323327957374,106.764156924565,122.91691252865493,154.93398507669332,186.7730797506344,238.4235428431833,284.43067034474996,335.8189506547966,393.46173371362875,478.1722459399987,548.6915305767662,133.0598632726186,152.78315936661886,191.84395596935013,230.66647272442793,293.6205064834959,349.676231830742,412.2757808843261,482.48098228202934,585.6328101118809,671.4918267901083
