catalog_event_id,site_no,site_name,huc12,drainage_area_sqmi,rainfall_peak_time_utc,peak_time_utc,lag_hours,peak_cfs,peak_cfs_per_sqmi,water_year,empirical_return_period_years,lp3_return_period_years,screening_return_period_years,flood_screening_class,peak_qualifier,stationarity_warning
AL-RF-20080826-0225,02427250,,031502030407,261.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,3460.0,13.256704980842912,2008.0,1.088235294117647,1.0907542414995004,1.0907542414995004,<2-year,,True
AL-RF-20080826-0225,02455000,,031601110208,303.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,5370.0,17.722772277227723,2008.0,1.0365853658536586,1.05150790870019,1.05150790870019,<2-year,,False
AL-RF-20080826-0225,02455900,,031601110308,707.0,2008-08-26 08:00:00+00:00,2008-08-27 00:00:00+00:00,16.0,5590.0,7.906647807637906,2008.0,1.222222222222222,,1.222222222222222,<2-year,,False
AL-RF-20080826-0225,02455980,,031601110306,27.4,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,3110.0,113.5036496350365,2008.0,1.9473684210526316,1.887792656699545,1.887792656699545,<2-year,C,False
AL-RF-20080826-0225,02457000,,031601110406,23.9,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,2870.0,120.08368200836821,2008.0,1.5161290322580647,2.019504213195468,2.019504213195468,2–5-year,C,True
AL-RF-20080826-0225,02458450,,031601110408,33.5,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,2860.0,85.3731343283582,2008.0,1.0512820512820513,1.045224885709361,1.045224885709361,<2-year,C,False
AL-RF-20081210-0227,03574500,,060300020203,320.0,2008-12-10 07:00:00+00:00,2008-12-11 00:00:00+00:00,17.0,13100.0,40.9375,2009.0,1.467741935483871,1.5083192602159026,1.5083192602159026,<2-year,,True
AL-RF-20081210-0227,0357479650,,060300020303,33.0,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,2600.0,78.78787878787878,2009.0,2.7777777777777777,1.8247574509064155,1.8247574509064155,<2-year,,False
AL-RF-20081210-0227,03575100,,060300020403,375.0,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,22100.0,58.93333333333333,2009.0,2.3333333333333335,2.4278673332802065,2.4278673332802065,2–5-year,,True
AL-RF-20081210-0227,03575830,,060300020505,49.0,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,5750.0,117.34693877551021,2009.0,3.7222222222222223,4.173849672880762,4.173849672880762,2–5-year,C,True
AL-RF-20081210-0227,0357587140,,060300020502,2.52,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,600.0,238.0952380952381,2009.0,2.8,3.0355206856557864,3.0355206856557864,2–5-year,C,True
AL-RF-20081210-0227,0357587400,,060300020502,8.5,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,1900.0,223.52941176470588,2009.0,2.2142857142857144,2.073780627553903,2.073780627553903,2–5-year,C,False
AL-RF-20081210-0227,03575980,,060300020503,9.64,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,1920.0,199.17012448132778,2009.0,2.0,1.8626632505665262,1.8626632505665262,<2-year,C,False
AL-RF-20081210-0227,03576250,,060300020703,119.0,2008-12-10 07:00:00+00:00,2008-12-10 00:00:00+00:00,-7.0,6380.0,53.61344537815126,2009.0,1.75,1.7370487903062561,1.7370487903062561,<2-year,,False
AL-RF-20081210-0227,03584600,,060300040402,1805.0,2008-12-10 07:00:00+00:00,2008-12-12 00:00:00+00:00,41.0,22800.0,12.631578947368421,2009.0,1.3205128205128205,1.2924639615728521,1.2924639615728521,<2-year,6,False
AL-RF-20081210-0227,03586500,,060300050105,166.0,2008-12-10 07:00:00+00:00,2008-12-12 00:00:00+00:00,41.0,4580.0,27.59036144578313,2009.0,1.3793103448275863,1.4289689980479985,1.4289689980479985,<2-year,,False
AL-RF-20090107-0228,02400100,,031501050909,252.0,2009-01-07 01:00:00+00:00,2009-01-06 00:00:00+00:00,-25.0,8180.0,32.46031746031746,2009.0,2.6666666666666665,2.6751646510463116,2.6751646510463116,2–5-year,,True
AL-RF-20090107-0228,02400680,,031501060101,55.4,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,3710.0,66.96750902527076,2009.0,8.0,5.706526769155097,5.706526769155097,5–10-year,,False
AL-RF-20090107-0228,02401000,,031501060104,182.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,8400.0,46.15384615384615,2009.0,4.411764705882353,4.933691558759319,4.933691558759319,2–5-year,,False
AL-RF-20090107-0228,02401390,,031501060305,141.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,7830.0,55.53191489361702,2009.0,4.357142857142857,4.537561711129372,4.537561711129372,2–5-year,,False
AL-RF-20090107-0228,02442500,,031601050203,247.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,11700.0,47.36842105263158,2009.0,4.875,1000000.0,1000000.0,>500-year,,False
AL-RF-20090107-0228,02443000,,031601050205,309.0,2009-01-07 01:00:00+00:00,2009-01-08 00:00:00+00:00,23.0,12800.0,41.42394822006472,2009.0,10.625,12.6897408699913,12.6897408699913,10–25-year,,False
AL-RF-20090107-0228,02450180,,031601090205,487.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,44500.0,91.37577002053388,2009.0,15.666666666666668,32.08358857787253,32.08358857787253,25–50-year,,False
AL-RF-20090107-0228,02450825,,031601100304,101.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,5160.0,51.08910891089109,2009.0,1.8499999999999999,1.9038083589369956,1.9038083589369956,<2-year,,False
AL-RF-20090107-0228,02453000,,031601090309,181.0,2009-01-07 01:00:00+00:00,2009-01-06 00:00:00+00:00,-25.0,6030.0,33.31491712707182,2009.0,4.625,5.378670612566133,5.378670612566133,5–10-year,,False
AL-RF-20090107-0228,02454055,,031601090405,143.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,8770.0,61.32867132867133,2009.0,15.0,21.041373494126322,21.041373494126322,10–25-year,,False
AL-RF-20090107-0228,02455900,,031601110308,707.0,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,45300.0,64.07355021216408,2009.0,11.0,,11.0,10–25-year,,False
AL-RF-20090107-0228,02456000,,031601110307,80.9,2009-01-07 01:00:00+00:00,2009-01-07 00:00:00+00:00,-1.0,5470.0,67.61433868974042,2009.0,1.6363636363636362,1.6499136713983473,1.6499136713983473,<2-year,,False
AL-RF-20090107-0228,02456500,,031601110404,885.0,2009-01-07 01:00:00+00:00,2009-01-08 00:00:00+00:00,23.0,39800.0,44.97175141242938,2009.0,10.75,10.444072776403914,10.444072776403914,10–25-year,,False
AL-RF-20090228-0229,02411000,,031501070907,10102.0,2009-02-28 10:00:00+00:00,2009-02-28 00:00:00+00:00,-10.0,93200.0,9.225895862205505,2009.0,1.6666666666666667,1.5209985095823184,1.5209985095823184,<2-year,1,True
AL-RF-20090228-0229,02412000,,031501080405,448.0,2009-02-28 10:00:00+00:00,2009-03-01 00:00:00+00:00,14.0,5790.0,12.924107142857142,2009.0,1.3272727272727272,1.4290538175377836,1.4290538175377836,<2-year,,True
AL-RF-20090228-0229,02423630,,031502020303,72.3,2009-02-28 10:00:00+00:00,2009-02-28 00:00:00+00:00,-10.0,3000.0,41.49377593360996,2009.0,1.1621621621621623,1.2620641459818582,1.2620641459818582,<2-year,,True
AL-RF-20090228-0229,02462000,,031601120104,148.0,2009-02-28 10:00:00+00:00,2009-02-28 00:00:00+00:00,-10.0,5840.0,39.45945945945946,2009.0,1.2166666666666668,1.392342597345557,1.392342597345557,<2-year,,True
AL-RF-20090228-0229,02464146,,031601120411,6.16,2009-02-28 10:00:00+00:00,2009-02-27 00:00:00+00:00,-34.0,1060.0,172.07792207792207,2009.0,3.2727272727272725,3.645802023669336,3.645802023669336,2–5-year,,False
AL-RF-20090228-0229,02464660,,031601120412,20.9,2009-02-28 10:00:00+00:00,2009-02-28 00:00:00+00:00,-10.0,1630.0,77.99043062200957,2009.0,10.0,,10.0,10–25-year,,True
AL-RF-20090228-0229,02465292,,031601130203,10.7,2009-02-28 10:00:00+00:00,2009-02-27 00:00:00+00:00,-34.0,2260.0,211.21495327102807,2009.0,1.4375,1.3614935642296697,1.3614935642296697,<2-year,C,False
AL-RF-20090328-0231,02361000,,031402010602,686.0,2009-03-28 17:00:00+00:00,2009-03-29 00:00:00+00:00,7.0,11300.0,16.472303206997086,2009.0,2.8285714285714287,2.943848770489619,2.943848770489619,2–5-year,,False
AL-RF-20090328-0231,02361500,,031402011202,1280.0,2009-03-28 17:00:00+00:00,2009-03-29 00:00:00+00:00,7.0,32400.0,25.3125,2009.0,13.5,20.38577793070771,20.38577793070771,10–25-year,,False
AL-RF-20090328-0231,02362240,,031402011101,21.4,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,3960.0,185.04672897196264,2009.0,9.0,7.653667646451025,7.653667646451025,5–10-year,,False
AL-RF-20090328-0231,02364000,,031402020603,959.0,2009-03-28 17:00:00+00:00,2009-04-01 00:00:00+00:00,79.0,16700.0,17.413972888425445,2009.0,3.3181818181818183,2.956614631346553,2.956614631346553,2–5-year,,False
AL-RF-20090328-0231,02364500,,031402020610,1182.0,2009-03-28 17:00:00+00:00,2009-03-29 00:00:00+00:00,7.0,15500.0,13.11336717428088,2009.0,3.4761904761904763,3.524651583875527,3.524651583875527,2–5-year,,False
AL-RF-20090328-0231,02365200,,031402030105,3209.0,2009-03-28 17:00:00+00:00,2009-03-30 00:00:00+00:00,31.0,63200.0,19.69460891243378,2009.0,16.5,20.871766320160706,20.871766320160706,10–25-year,,False
AL-RF-20090328-0231,02367900,,031401030403,510.0,2009-03-28 17:00:00+00:00,2009-03-30 00:00:00+00:00,31.0,16700.0,32.745098039215684,2009.0,6.75,10.022826767957605,10.022826767957605,10–25-year,,False
AL-RF-20090328-0231,02369800,,031401040104,87.7,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,6470.0,73.77423033067275,2009.0,8.428571428571429,7.6568170174112655,7.6568170174112655,5–10-year,,False
AL-RF-20090328-0231,02372250,,031403020501,442.0,2009-03-28 17:00:00+00:00,2009-03-30 00:00:00+00:00,31.0,11500.0,26.018099547511312,2009.0,3.9230769230769234,4.696120071757252,4.696120071757252,2–5-year,,False
AL-RF-20090328-0231,02376500,,031401060403,394.0,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,12900.0,32.74111675126903,2009.0,4.095238095238096,4.289384730357401,4.289384730357401,2–5-year,,False
AL-RF-20090328-0231,02377570,,031401060506,192.0,2009-03-28 17:00:00+00:00,2009-03-29 00:00:00+00:00,7.0,13900.0,72.39583333333333,2009.0,3.9000000000000004,4.902089988861089,4.902089988861089,2–5-year,,False
AL-RF-20090328-0231,02378170,,031401070201,4.98,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,974.0,195.58232931726906,2009.0,2.428571428571429,,2.428571428571429,2–5-year,,False
AL-RF-20090328-0231,02378300,,031602050203,16.6,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,2800.0,168.67469879518072,2009.0,3.0,3.3654744769641263,3.3654744769641263,2–5-year,,False
AL-RF-20090328-0231,02378500,,031602050201,55.3,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,7300.0,132.00723327305607,2009.0,6.222222222222221,8.079659785255526,8.079659785255526,5–10-year,,False
AL-RF-20090328-0231,02419890,,031501100905,4646.0,2009-03-28 17:00:00+00:00,2009-03-30 00:00:00+00:00,31.0,49300.0,10.611278519156263,2009.0,2.2142857142857144,2.8028560100556508,2.8028560100556508,2–5-year,5,False
AL-RF-20090328-0231,02420000,,031502010107,15087.0,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,117000.0,7.755020878902366,2009.0,2.0851063829787235,2.0125636405224316,2.0125636405224316,2–5-year,,False
AL-RF-20090328-0231,02421000,,031502010309,290.0,2009-03-28 17:00:00+00:00,2009-03-29 00:00:00+00:00,7.0,11100.0,38.275862068965516,2009.0,2.4193548387096775,2.399238251739864,2.399238251739864,2–5-year,,False
AL-RF-20090328-0231,02422500,,031502011006,203.0,2009-03-28 17:00:00+00:00,2009-03-27 00:00:00+00:00,-41.0,6980.0,34.38423645320197,2009.0,2.444444444444444,2.6610685864543027,2.6610685864543027,2–5-year,,False
AL-RF-20090328-0231,02428400,,031502040105,21473.0,2009-03-28 17:00:00+00:00,2009-04-01 00:00:00+00:00,79.0,176000.0,8.196339589251618,2009.0,4.777777777777778,5.660269328022975,5.660269328022975,5–10-year,,False
AL-RF-20090328-0231,02466030,,031601130607,5810.0,2009-03-28 17:00:00+00:00,2009-03-27 00:00:00+00:00,-41.0,150000.0,25.817555938037867,2009.0,22.0,18.798928347311307,18.798928347311307,10–25-year,,False
AL-RF-20090328-0231,02469761,,031602010909,18417.0,2009-03-28 17:00:00+00:00,2009-04-02 00:00:00+00:00,103.0,174000.0,9.447792800130314,2009.0,4.923076923076923,3.2793355951451586,3.2793355951451586,2–5-year,2,False
AL-RF-20090328-0231,02469800,,031602030205,164.0,2009-03-28 17:00:00+00:00,2009-03-27 00:00:00+00:00,-41.0,8050.0,49.08536585365854,2009.0,4.733333333333333,4.2943078950273055,4.2943078950273055,2–5-year,,False
AL-RF-20090328-0231,02470072,,031602030602,10.5,2009-03-28 17:00:00+00:00,2009-03-27 00:00:00+00:00,-41.0,1850.0,176.1904761904762,2009.0,6.2,5.308527749762809,5.308527749762809,5–10-year,,False
AL-RF-20090328-0231,02471001,,031602040303,125.0,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,6110.0,48.88,2009.0,3.083333333333333,3.0063512076562335,3.0063512076562335,2–5-year,,False
AL-RF-20090328-0231,02471078,,031602050104,16.5,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,4720.0,286.06060606060606,2009.0,8.0,10.968956628384177,10.968956628384177,10–25-year,C,False
AL-RF-20090328-0231,02478500,,031700030402,2690.0,2009-03-28 17:00:00+00:00,2009-04-02 00:00:00+00:00,103.0,31100.0,11.561338289962825,2009.0,3.4230769230769234,3.765226079463282,3.765226079463282,2–5-year,,False
AL-RF-20090328-0231,02479560,,031700080403,562.0,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,27900.0,49.644128113879006,2009.0,23.5,29.455574693548797,29.455574693548797,25–50-year,,False
AL-RF-20090328-0231,02479945,,031700080501,31.48,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,1940.0,61.62642947903431,2009.0,2.769230769230769,3.5007731244754807,3.5007731244754807,2–5-year,,False
AL-RF-20090328-0231,02479980,,031700080502,8.08,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,900.0,111.38613861386139,2009.0,3.2727272727272725,3.812578058690773,3.812578058690773,2–5-year,,False
AL-RF-20090328-0231,02480002,,031700080502,8.22,2009-03-28 17:00:00+00:00,2009-03-28 00:00:00+00:00,-17.0,862.0,104.86618004866179,2009.0,2.571428571428571,2.5224996878741663,2.5224996878741663,2–5-year,C,True
AL-RF-20090504-0234,02419845,,031501100904,7.1,2009-05-04 11:00:00+00:00,2009-05-07 00:00:00+00:00,61.0,5740.0,808.4507042253522,2009.0,12.0,,12.0,10–25-year,"7,C",True
AL-RF-20090504-0234,02419875,,031501100905,2.7,2009-05-04 11:00:00+00:00,2009-05-07 00:00:00+00:00,61.0,4880.0,1807.4074074074074,2009.0,12.0,,12.0,10–25-year,"7,C",False
AL-RF-20090504-0234,02419974,,031502010104,2.3,2009-05-04 11:00:00+00:00,2009-05-07 00:00:00+00:00,61.0,6170.0,2682.608695652174,2009.0,12.0,,12.0,10–25-year,"7,C",False
AL-RF-20090504-0234,02419976,,031502010104,8.1,2009-05-04 11:00:00+00:00,2009-05-07 00:00:00+00:00,61.0,8300.0,1024.6913580246915,2009.0,12.0,,12.0,10–25-year,"7,C",True
AL-RF-20090504-0234,02420980,,031502010309,4.6,2009-05-04 11:00:00+00:00,2009-05-07 00:00:00+00:00,61.0,5950.0,1293.4782608695652,2009.0,6.0,,6.0,5–10-year,"7,C",False
AL-RF-20090705-0237,03588500,,060300050508,348.0,2009-07-05 13:00:00+00:00,2009-07-05 00:00:00+00:00,-13.0,13100.0,37.64367816091954,2009.0,1.5079365079365081,1.4832114720484955,1.4832114720484955,<2-year,,False
AL-RF-20090918-0242,02423130,,031502020101,19.7,2009-09-18 02:00:00+00:00,2009-09-17 00:00:00+00:00,-26.0,3990.0,202.53807106598987,2009.0,5.666666666666666,5.418491171105717,5.418491171105717,5–10-year,C,True
AL-RF-20090918-0242,02423397,,031502020103,17.0,2009-09-18 02:00:00+00:00,2009-09-18 00:00:00+00:00,-2.0,3360.0,197.64705882352942,2009.0,14.5,1000000.0,1000000.0,>500-year,C,False
AL-RF-20090918-0242,02423400,,031502020103,24.4,2009-09-18 02:00:00+00:00,2009-09-18 00:00:00+00:00,-2.0,5050.0,206.96721311475412,2009.0,16.0,25.324605005824303,25.324605005824303,25–50-year,C,False
AL-RF-20090918-0242,02423414,,031502020103,47.0,2009-09-18 02:00:00+00:00,2009-09-18 00:00:00+00:00,-2.0,2330.0,49.57446808510638,2009.0,3.666666666666667,4.083838398449046,4.083838398449046,2–5-year,6,False
AL-RF-20090918-0242,02457000,,031601110406,23.9,2009-09-18 02:00:00+00:00,2009-09-17 00:00:00+00:00,-26.0,4620.0,193.30543933054395,2009.0,6.714285714285714,4.206533022034255,4.206533022034255,2–5-year,C,True
AL-RF-20090918-0242,02457595,,031601110406,51.9,2009-09-18 02:00:00+00:00,2009-09-19 00:00:00+00:00,22.0,5950.0,114.64354527938343,2009.0,2.111111111111111,2.065514520891017,2.065514520891017,2–5-year,,False
AL-RF-20090922-0243,02398950,,031501050704,42.8,2009-09-22 01:00:00+00:00,2009-09-21 00:00:00+00:00,-25.0,5500.0,128.50467289719626,2009.0,8.0,,8.0,5–10-year,,True
AL-RF-20090922-0243,02408540,,031501070708,263.0,2009-09-22 01:00:00+00:00,2009-09-19 00:00:00+00:00,-73.0,19900.0,75.66539923954373,2009.0,5.75,6.447220503881999,6.447220503881999,5–10-year,,False
AL-RF-20090922-0243,02415000,,031501090405,190.0,2009-09-22 01:00:00+00:00,2009-09-19 00:00:00+00:00,-73.0,7950.0,41.8421052631579,2009.0,1.909090909090909,1.9142025349145977,1.9142025349145977,<2-year,,False
AL-RF-20090922-0243,02423380,,031502020104,140.0,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,11200.0,80.0,2009.0,4.888888888888888,4.365046037834332,4.365046037834332,2–5-year,,True
AL-RF-20090922-0243,02423397,,031502020103,17.0,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,3360.0,197.64705882352942,2009.0,14.5,1000000.0,1000000.0,>500-year,C,False
AL-RF-20090922-0243,02423400,,031502020103,24.4,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,5050.0,206.96721311475412,2009.0,16.0,25.324605005824303,25.324605005824303,25–50-year,C,False
AL-RF-20090922-0243,02423414,,031502020103,47.0,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,2330.0,49.57446808510638,2009.0,3.666666666666667,4.083838398449046,4.083838398449046,2–5-year,6,False
AL-RF-20090922-0243,02423425,,031502020204,201.0,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,10300.0,51.243781094527364,2009.0,2.4375,2.3866756320773512,2.3866756320773512,2–5-year,6,False
AL-RF-20090922-0243,02423496,,031502020204,226.0,2009-09-22 01:00:00+00:00,2009-09-18 00:00:00+00:00,-97.0,8760.0,38.76106194690266,2009.0,1.9473684210526316,1.827942003056997,1.827942003056997,<2-year,,False
AL-RF-20090922-0243,02424000,,031502020503,1027.0,2009-09-22 01:00:00+00:00,2009-09-21 00:00:00+00:00,-25.0,32600.0,31.7429406037001,2009.0,2.5217391304347827,2.3363673328418155,2.3363673328418155,2–5-year,,True
AL-RF-20090922-0243,02465493,,031601130302,32.3,2009-09-22 01:00:00+00:00,2009-09-21 00:00:00+00:00,-25.0,6430.0,199.07120743034056,2009.0,49.00000000000001,90.64497455272665,90.64497455272665,50–100-year,,False
AL-RF-20091012-0246,02339500,,031300020908,3550.0,2009-10-12 16:00:00+00:00,2009-10-14 09:45:00+00:00,41.75,31300.0,8.816901408450704,2010.0,1.7945205479452053,1.683393936245989,1.683393936245989,<2-year,6,True
AL-RF-20091111-0248,02341505,,031300030304,4670.0,2009-11-11 03:00:00+00:00,2009-11-12 00:00:00+00:00,21.0,60300.0,12.91220556745182,2010.0,3.5,,3.5,2–5-year,6,False
AL-RF-20091111-0248,02342500,,031300030505,322.0,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,18600.0,57.7639751552795,2010.0,7.2727272727272725,6.372529887887806,6.372529887887806,5–10-year,,False
AL-RF-20091111-0248,02405500,,031501060808,193.0,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,8410.0,43.575129533678755,2010.0,2.9,3.129518350392211,3.129518350392211,2–5-year,,False
AL-RF-20091111-0248,02418230,,031501100102,71.3,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,4410.0,61.85133239831697,2010.0,2.5999999999999996,3.126708798578916,3.126708798578916,2–5-year,,False
AL-RF-20091111-0248,02418760,,031501100202,45.8,2009-11-11 03:00:00+00:00,2009-11-10 00:00:00+00:00,-27.0,3010.0,65.72052401746726,2010.0,2.090909090909091,2.186753631609755,2.186753631609755,2–5-year,,False
AL-RF-20091111-0248,02419000,,031501100302,333.0,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,13700.0,41.14114114114114,2010.0,3.782608695652174,3.5742633736091682,3.5742633736091682,2–5-year,,False
AL-RF-20091111-0248,02423380,,031502020104,140.0,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,8010.0,57.214285714285715,2010.0,2.2,2.1618443039441866,2.1618443039441866,2–5-year,,True
AL-RF-20091111-0248,02423397,,031502020103,17.0,2009-11-11 03:00:00+00:00,2009-11-10 00:00:00+00:00,-27.0,1440.0,84.70588235294117,2010.0,1.45,1.3889133480364018,1.3889133480364018,<2-year,C,False
AL-RF-20091111-0248,02423400,,031502020103,24.4,2009-11-11 03:00:00+00:00,2009-11-10 00:00:00+00:00,-27.0,2450.0,100.40983606557377,2010.0,4.0,3.6323503874660052,3.6323503874660052,2–5-year,C,False
AL-RF-20091111-0248,02423414,,031502020103,47.0,2009-11-11 03:00:00+00:00,2009-11-11 00:00:00+00:00,-3.0,2160.0,45.95744680851064,2010.0,3.142857142857143,3.201530019921612,3.201530019921612,2–5-year,6,False
AL-RF-20091111-0248,02465493,,031601130302,32.3,2009-11-11 03:00:00+00:00,2009-11-10 00:00:00+00:00,-27.0,665.0,20.58823529411765,2010.0,2.4499999999999997,2.3560932397619836,2.3560932397619836,2–5-year,,False
AL-RF-20091209-0249,02450250,,031601100103,92.1,2009-12-09 08:00:00+00:00,2009-12-09 00:00:00+00:00,-8.0,7850.0,85.23344191096635,2010.0,2.5,2.512802509825685,2.512802509825685,2–5-year,,False
