huc12,duration_hours,historical_max_mm,historical_max_ratio_to_2yr,historical_max_lower_ari,historical_max_ratio_to_100yr,qualifying_event_count,latest_event_time_utc,event_count_ge_2yr,event_count_ge_5yr,event_count_ge_10yr,event_count_ge_25yr,event_count_ge_50yr,event_count_ge_100yr
031401040104,1,68.82923126220703,1.2178083648403053,5.0,0.6001855368027593,2,2012-02-19 00:00:00+00:00,2,1,0,0,0,0
031401040104,3,103.47694396972656,1.268566050514206,5.0,0.6027819421421026,4,2017-10-08 10:00:00+00:00,4,2,0,0,0,0
031401040104,6,145.4580841064453,1.4601083520954319,10.0,0.6340766216219094,7,2020-09-16 15:00:00+00:00,7,2,1,0,0,0
031401040104,24,247.94036865234375,1.8192057260479089,10.0,0.640393487385882,10,2020-09-16 18:00:00+00:00,10,5,3,0,0,0
031401040104,72,380.4845886230469,2.2786634993789243,25.0,0.7997546072435554,13,2020-09-16 20:00:00+00:00,13,6,5,2,0,0
031401040105,1,61.08403778076172,1.0719831794949575,2.0,0.530956771110919,2,2012-02-19 00:00:00+00:00,2,0,0,0,0,0
031401040105,3,105.40543365478516,1.288538942332296,5.0,0.6139658597712372,5,2017-10-08 11:00:00+00:00,5,1,0,0,0,0
031401040105,6,119.28693389892578,1.196270329068245,2.0,0.5202480826957451,7,2020-09-16 14:00:00+00:00,7,0,0,0,0,0
031401040105,24,258.36627197265625,1.8816355591823608,10.0,0.6642497084502313,9,2020-09-16 19:00:00+00:00,9,4,2,0,0,0
031401040105,72,371.5095520019531,2.2004178556350955,25.0,0.7733253458960545,11,2020-09-16 19:00:00+00:00,11,5,5,2,0,0
031401040201,1,113.60629272460938,1.9860733006142701,50.0,0.9879578601430995,1,2024-06-10 20:00:00+00:00,1,1,1,1,1,0
031401040201,3,115.1878890991211,1.3944021147202035,10.0,0.6721434885750179,5,2024-06-10 21:00:00+00:00,5,3,1,0,0,0
031401040201,6,146.70358276367188,1.4513822928513085,10.0,0.6392287652004314,7,2024-06-10 23:00:00+00:00,7,4,1,0,0,0
031401040201,24,246.95213317871094,1.7801477496544829,10.0,0.6332151091540387,11,2024-06-10 23:00:00+00:00,11,4,1,0,0,0
031401040201,72,404.50921630859375,2.386415666241802,50.0,0.8427739994768372,13,2020-09-16 19:00:00+00:00,13,6,3,2,1,0
031401040301,1,63.354793548583984,1.102857244216971,2.0,0.5484102667429688,2,2012-02-19 00:00:00+00:00,2,0,0,0,0,0
031401040301,3,110.13272094726562,1.3403283224878,5.0,0.6404357470396574,5,2017-10-08 11:00:00+00:00,5,1,0,0,0,0
031401040301,6,119.79088592529297,1.1976207499362845,2.0,0.5224691552635908,8,2020-09-16 18:00:00+00:00,8,0,0,0,0,0
031401040301,24,258.8638916015625,1.871110572596315,10.0,0.6645125796231426,9,2020-09-16 19:00:00+00:00,9,4,2,0,0,0
031401040301,72,360.2892761230469,2.112483188722211,25.0,0.7445018961184557,10,2020-09-16 19:00:00+00:00,10,6,5,2,0,0
031401040303,1,64.15425109863281,1.100375618989176,2.0,0.5509005319552776,2,2012-02-19 00:00:00+00:00,2,0,0,0,0,0
031401040303,3,115.67648315429688,1.3939372943127588,10.0,0.6686167613035725,6,2017-06-21 14:00:00+00:00,6,1,1,0,0,0
031401040303,6,127.2433090209961,1.2626474703835613,5.0,0.5531817855359564,10,2020-09-16 14:00:00+00:00,10,3,0,0,0,0
031401040303,24,280.2992248535156,2.000333129576339,25.0,0.7167686609180002,12,2020-09-16 19:00:00+00:00,12,5,3,1,0,0
031401040303,72,369.9106750488281,2.131831245466681,25.0,0.7550043181917235,10,2020-09-16 19:00:00+00:00,10,6,5,3,0,0
031401040401,1,64.87945556640625,1.1139279940089128,2.0,0.5571693261002184,3,2020-09-16 18:00:00+00:00,3,0,0,0,0,0
031401040401,3,117.03338623046875,1.41542380232075,10.0,0.6767005428748522,4,2020-09-16 18:00:00+00:00,4,2,1,0,0,0
031401040401,6,159.90267944335938,1.59552806620818,10.0,0.697108958567732,8,2025-06-09 09:00:00+00:00,8,4,1,0,0,0
031401040401,24,312.85345458984375,2.2429476811436517,25.0,0.8033986111305256,10,2025-06-10 02:00:00+00:00,10,5,3,2,0,0
031401040401,72,390.9749755859375,2.255601628348541,25.0,0.7971041083166035,15,2025-06-11 22:00:00+00:00,15,6,5,3,0,0
031401040402,1,90.72457122802734,1.54605696343449,10.0,0.7755889816010776,2,2024-06-10 22:00:00+00:00,2,1,1,0,0,0
031401040402,3,137.50393676757812,1.6529336481540364,10.0,0.7900483519723368,6,2025-06-09 09:00:00+00:00,6,3,1,0,0,0
031401040402,6,179.31109619140625,1.7815315255508377,25.0,0.779463067238839,10,2025-06-09 09:00:00+00:00,10,6,2,1,0,0
031401040402,24,338.4458312988281,2.4169769544872435,50.0,0.8715863969536468,10,2025-06-09 16:00:00+00:00,10,6,3,2,1,0
031401040402,72,399.131591796875,2.286856811518843,25.0,0.8101263115110366,14,2025-06-11 22:00:00+00:00,14,7,5,3,0,0
031401040404,3,120.16844940185547,1.4351532720825129,10.0,0.6801213343928278,6,2025-06-09 09:00:00+00:00,6,3,1,0,0,0
031401040404,6,160.23826599121094,1.584255860907496,10.0,0.6893866495348699,11,2025-06-09 09:00:00+00:00,11,4,2,0,0,0
031401040404,24,331.22210693359375,2.357513893734997,50.0,0.8572816402928459,9,2025-06-09 16:00:00+00:00,9,5,4,2,1,0
031401040404,72,389.40509033203125,2.212574729312184,25.0,0.7877689063152955,11,2025-06-11 22:00:00+00:00,11,7,4,3,0,0
031401060101,1,64.36029052734375,1.1427166075484827,2.0,0.5547779729175419,1,2005-07-10 22:00:00+00:00,1,0,0,0,0,0
031401060101,3,110.83753967285156,1.397585315068803,5.0,0.6301588320760512,5,2025-04-07 00:00:00+00:00,5,2,0,0,0,0
031401060101,6,200.67718505859375,2.0891001416507065,50.0,0.8737959548863558,10,2025-04-07 03:00:00+00:00,10,3,2,1,1,0
031401060101,24,275.23114013671875,2.0308641099860734,25.0,0.750691239753616,13,2025-04-07 20:00:00+00:00,13,4,1,1,0,0
031401060101,72,345.76220703125,2.0494050920461837,25.0,0.7494227018024838,15,2021-08-31 12:00:00+00:00,15,8,4,1,0,0
031401060102,1,56.51443862915039,1.0041988622242148,2.0,0.48644049084871904,1,2002-09-22 19:00:00+00:00,1,0,0,0,0,0
031401060102,3,108.59502410888672,1.3681926187550573,5.0,0.6160796761181131,7,2025-04-07 00:00:00+00:00,7,1,0,0,0,0
031401060102,6,191.43313598632812,1.9901336616476335,25.0,0.8335406339682426,10,2025-04-07 03:00:00+00:00,10,4,1,1,0,0
031401060102,24,268.39947509765625,1.9813505770904438,25.0,0.737123499735164,14,2025-04-07 19:00:00+00:00,14,3,1,1,0,0
031401060102,72,337.2236328125,1.998432026186809,25.0,0.7358465184086557,15,2021-08-31 12:00:00+00:00,15,10,4,1,0,0
031401060103,3,134.19715881347656,1.6488102687626252,10.0,0.7524805097349578,5,2025-04-07 01:00:00+00:00,5,3,2,0,0,0
031401060103,6,190.55596923828125,1.926643429731198,25.0,0.8166225490801413,8,2025-04-07 03:00:00+00:00,8,4,3,2,0,0
031401060103,24,267.7916259765625,1.934914647000277,25.0,0.7162233189771743,15,2025-04-07 15:00:00+00:00,15,7,2,1,0,0
031401060103,72,379.387939453125,2.1872580470554426,25.0,0.7994986437998829,17,2025-04-07 20:00:00+00:00,17,10,3,1,0,0
031401060104,1,61.45249557495117,1.055773413027236,2.0,0.5168161932603769,1,2025-04-06 23:00:00+00:00,1,0,0,0,0,0
031401060104,3,159.99899291992188,1.9220783724228454,25.0,0.8868289406404792,5,2025-04-07 01:00:00+00:00,5,2,1,1,0,0
031401060104,6,227.30043029785156,2.2436710825137323,50.0,0.9615891614148108,9,2025-04-07 03:00:00+00:00,9,5,3,1,1,0
031401060104,24,258.4190979003906,1.8317664165538106,10.0,0.6793206881992815,15,2025-04-07 15:00:00+00:00,15,8,3,0,0,0
031401060104,72,390.8935852050781,2.1996673788782957,25.0,0.8055105502878941,17,2025-04-07 20:00:00+00:00,17,9,3,1,0,0
031401060201,1,59.964088439941406,1.0376334731781685,2.0,0.5037694328701872,2,2004-09-16 07:00:00+00:00,2,0,0,0,0,0
031401060201,3,127.52421569824219,1.548529747844044,10.0,0.705071380480233,6,2025-04-07 00:00:00+00:00,6,3,2,0,0,0
031401060201,6,183.73318481445312,1.8344814469276343,25.0,0.7795866183479084,7,2025-04-07 03:00:00+00:00,7,5,4,1,0,0
031401060201,24,265.17120361328125,1.8959476436409506,10.0,0.7104233446433225,14,2025-04-07 20:00:00+00:00,14,5,2,0,0,0
031401060201,72,347.9253234863281,1.98785097370008,25.0,0.7362643677701229,19,2025-04-07 20:00:00+00:00,19,8,4,1,0,0
031401060202,3,147.09986877441406,1.7244977899391223,25.0,0.7959916623481001,8,2025-04-07 00:00:00+00:00,8,4,2,1,0,0
031401060202,6,201.19573974609375,1.9354817326877456,25.0,0.83471398275038,10,2025-04-07 03:00:00+00:00,10,5,4,2,0,0
031401060202,24,289.3717346191406,2.0048469753849374,25.0,0.7535880330298476,18,2025-04-07 20:00:00+00:00,18,5,3,1,0,0
031401060202,72,360.15325927734375,1.989344843348352,25.0,0.7376433292948764,20,2025-04-07 20:00:00+00:00,20,11,4,1,0,0
031401060203,1,61.262359619140625,1.0437502013950393,2.0,0.5102579721889287,1,2025-04-06 23:00:00+00:00,1,0,0,0,0,0
031401060203,3,159.67059326171875,1.8993206452695737,25.0,0.8764300897822808,6,2025-04-07 00:00:00+00:00,6,3,3,1,0,0
031401060203,6,227.37881469726562,2.22110643828068,50.0,0.9543685519435855,11,2025-04-07 03:00:00+00:00,11,5,3,2,1,0
031401060203,24,256.61376953125,1.8027753984804575,10.0,0.6720513216577226,17,2025-04-07 15:00:00+00:00,17,6,4,0,0,0
031401060203,72,377.295166015625,2.108637124010427,25.0,0.7757762392634169,18,2025-04-07 20:00:00+00:00,18,10,4,1,0,0
031401060301,1,83.7387924194336,1.4768107275316125,10.0,0.7204412727078022,2,2005-07-10 22:00:00+00:00,2,1,1,0,0,0
031401060301,3,144.2056427001953,1.80139749427343,25.0,0.818276191690035,9,2025-04-07 01:00:00+00:00,9,4,3,1,0,0
031401060301,6,204.7788543701172,2.110513317813146,50.0,0.8862128457571973,11,2025-04-07 03:00:00+00:00,11,3,3,2,1,0
031401060301,24,273.2253723144531,1.9990065316961096,25.0,0.7322803508360098,15,2025-04-07 15:00:00+00:00,15,6,2,1,0,0
031401060301,72,366.5968322753906,2.147784944454872,25.0,0.777171234786757,17,2025-04-07 20:00:00+00:00,17,9,4,1,0,0
031401060302,1,57.916297912597656,1.0112617291869734,2.0,0.49476335483649153,1,2004-09-16 10:00:00+00:00,1,0,0,0,0,0
031401060302,3,139.38963317871094,1.7123593987406203,25.0,0.7846966885198977,5,2025-04-07 01:00:00+00:00,5,2,1,1,0,0
031401060302,6,191.29251098632812,1.9348801688359276,25.0,0.8209355439848217,6,2025-04-07 03:00:00+00:00,6,2,2,2,0,0
031401060302,24,241.45408630371094,1.7442314850562732,10.0,0.6416460924879582,12,2025-04-07 15:00:00+00:00,12,4,2,0,0,0
031401060302,72,395.0388488769531,2.271079394518507,25.0,0.8247481353400299,15,2025-04-07 20:00:00+00:00,15,9,1,1,0,0
031401060401,3,132.5952911376953,1.5642953952274596,10.0,0.7273562861661739,6,2025-04-07 01:00:00+00:00,6,3,1,0,0,0
031401060401,6,202.90357971191406,1.9650151961618845,25.0,0.8485675191685347,12,2025-04-07 03:00:00+00:00,12,4,3,2,0,0
031401060401,24,246.23114013671875,1.715676443285033,10.0,0.6376023220223488,18,2025-04-07 16:00:00+00:00,18,7,3,0,0,0
031401060401,72,383.0599365234375,2.1101644713775842,25.0,0.7762527079336281,16,2025-04-07 20:00:00+00:00,16,8,1,1,0,0
031401060402,1,64.35287475585938,1.0857599363416077,2.0,0.5349981354697575,1,2024-05-13 15:00:00+00:00,1,0,0,0,0,0
031401060402,3,102.63421630859375,1.2082242332463482,2.0,0.5635591681974484,4,2021-06-19 14:00:00+00:00,4,0,0,0,0,0
031401060402,6,168.39492797851562,1.627933017368817,10.0,0.7029694504957201,9,2025-04-07 04:00:00+00:00,9,2,2,0,0,0
031401060402,24,269.0218811035156,1.867045981604158,10.0,0.6902847996403322,11,2025-04-07 15:00:00+00:00,11,6,2,0,0,0
031401060402,72,390.0104064941406,2.1286859202393216,25.0,0.7807041064884228,12,2021-08-31 12:00:00+00:00,12,4,3,1,0,0
031401060403,1,63.075355529785156,1.061298369375907,2.0,0.5245144354212987,1,2024-05-13 15:00:00+00:00,1,0,0,0,0,0
031401060403,3,117.08113098144531,1.3751963088521557,5.0,0.6432338564049289,5,2024-05-13 17:00:00+00:00,5,2,0,0,0,0
031401060403,6,177.02601623535156,1.7086316810625677,10.0,0.7388042146089226,5,2021-06-19 15:00:00+00:00,5,3,1,0,0,0
031401060403,24,289.6792297363281,2.0050677062425177,25.0,0.7392828129793304,11,2024-05-14 09:00:00+00:00,11,8,1,1,0,0
031401060403,72,389.5249328613281,2.120580204920755,25.0,0.7749819885119613,14,2021-08-31 13:00:00+00:00,14,4,3,1,0,0
031401060501,1,66.04019165039062,1.102051972413162,2.0,0.5404864880486215,3,2025-04-06 23:00:00+00:00,3,0,0,0,0,0
031401060501,3,172.96969604492188,2.0067478740376474,50.0,0.9369073730288635,5,2025-04-07 01:00:00+00:00,5,3,2,1,1,0
031401060501,6,247.09805297851562,2.3513669557737344,100.0,1.0238809343205746,13,2025-04-07 03:00:00+00:00,13,5,2,2,1,1
031401060501,24,280.2249450683594,1.9263398512619412,25.0,0.7228520719407939,21,2025-04-07 20:00:00+00:00,21,5,2,1,0,0
031401060501,72,349.6658630371094,1.9119859975904223,10.0,0.7091865785455104,20,2025-04-07 20:00:00+00:00,20,8,2,0,0,0
031401060502,1,108.04145050048828,1.789088791396649,25.0,0.8773058380757426,2,2024-05-13 15:00:00+00:00,2,1,1,1,0,0
031401060502,3,148.4826202392578,1.702430533802665,25.0,0.7978867704124357,8,2025-04-07 02:00:00+00:00,8,4,1,1,0,0
031401060502,6,221.87246704101562,2.079925768932903,50.0,0.9071041026898113,10,2025-04-07 04:00:00+00:00,10,5,3,2,1,0
031401060502,24,344.3111572265625,2.3293733823466836,50.0,0.8709609085983248,13,2025-04-07 20:00:00+00:00,13,5,4,1,1,0
031401060502,72,379.0207214355469,2.0381276201728444,25.0,0.7593151087048099,16,2022-05-26 16:00:00+00:00,16,7,3,1,0,0
031401060503,1,65.78311920166016,1.0994400295205513,2.0,0.5395225372765917,2,2024-05-13 15:00:00+00:00,2,0,0,0,0,0
031401060503,3,120.71304321289062,1.4023426694591274,5.0,0.6538586408419199,5,2025-04-07 02:00:00+00:00,5,2,0,0,0,0
031401060503,6,191.93775939941406,1.8275906306204663,25.0,0.7926237029924078,9,2025-04-07 03:00:00+00:00,9,3,2,1,0,0
031401060503,24,250.6005859375,1.7189928129910594,10.0,0.6412325964390827,17,2025-04-07 20:00:00+00:00,17,6,1,0,0,0
031401060503,72,360.823486328125,1.9612306453035349,25.0,0.725674852029929,17,2025-04-07 20:00:00+00:00,17,7,1,1,0,0
031401060504,1,91.30497741699219,1.5158486409033487,10.0,0.7435305395954745,2,2024-05-13 15:00:00+00:00,2,1,1,0,0,0
031401060504,3,126.50538635253906,1.4553238339546288,10.0,0.6808884375930252,8,2025-04-07 02:00:00+00:00,8,3,2,0,0,0
031401060504,6,198.87840270996094,1.8716506587044153,25.0,0.814567282154833,9,2025-04-07 04:00:00+00:00,9,5,3,2,0,0
031401060504,24,294.2441101074219,1.9969238257522812,25.0,0.7457094668330668,14,2025-04-07 20:00:00+00:00,14,6,4,1,0,0
031401060504,72,330.0621032714844,1.7781448616200548,10.0,0.6611446431067163,17,2025-04-07 20:00:00+00:00,17,7,2,0,0,0
031401060505,1,85.68767547607422,1.4154169833397847,10.0,0.6977116536900413,3,2021-06-19 12:00:00+00:00,3,1,1,0,0,0
031401060505,3,145.92884826660156,1.6720621092417554,25.0,0.7839749347811016,6,2021-12-10 07:00:00+00:00,6,5,3,1,0,0
031401060505,6,216.5503692626953,2.0318465171910676,50.0,0.881795346370011,8,2024-05-14 08:00:00+00:00,8,4,3,1,1,0
031401060505,24,323.1989440917969,2.1748999787083507,25.0,0.8033220479931295,12,2024-05-14 13:00:00+00:00,12,6,3,1,0,0
031401060505,72,372.83282470703125,1.9821946917109494,25.0,0.7305541226102178,14,2024-05-14 21:00:00+00:00,14,5,4,1,0,0
031401060506,1,88.76315307617188,1.4568040336762573,10.0,0.7156874120786162,1,2014-04-30 03:00:00+00:00,1,1,1,0,0,0
031401060506,3,132.86990356445312,1.5082765776700406,10.0,0.7058722572304045,6,2021-12-10 06:00:00+00:00,6,3,2,0,0,0
031401060506,6,200.1300048828125,1.8559336921086682,25.0,0.8050932441998405,7,2021-06-19 14:00:00+00:00,7,5,3,2,0,0
031401060506,24,309.0528564453125,2.0592252838137424,25.0,0.7626417098603026,13,2024-05-14 13:00:00+00:00,13,6,4,2,0,0
031401060506,72,354.155517578125,1.8688621629628412,10.0,0.6932373835672493,15,2024-05-14 21:00:00+00:00,15,7,4,0,0,0
031401060507,1,86.23118591308594,1.4118807190731197,10.0,0.6943759466421232,3,2021-06-19 12:00:00+00:00,3,2,1,0,0,0
031401060507,3,183.90289306640625,2.0781678731696145,50.0,0.9752048530518223,7,2021-06-19 14:00:00+00:00,7,4,2,2,1,0
031401060507,6,264.8829345703125,2.444405437953739,100.0,1.0607666061094647,11,2023-06-16 07:00:00+00:00,11,5,3,2,2,1
031401060507,24,420.0603332519531,2.7808521659795584,100.0,1.0236430191889632,14,2023-06-16 16:00:00+00:00,14,6,4,2,1,1
031401060507,72,468.4217224121094,2.4626711693518977,50.0,0.9114468690055814,16,2023-06-18 20:00:00+00:00,16,8,4,1,1,0
031401060601,1,81.61485290527344,1.3205887163159735,5.0,0.6472565966720749,2,2020-09-16 10:00:00+00:00,2,1,0,0,0,0
031401060601,3,171.8845672607422,1.9133964449244605,50.0,0.8965827366368755,6,2020-09-16 11:00:00+00:00,6,2,2,1,1,0
031401060601,6,245.47190856933594,2.227676656513539,50.0,0.9647111359794638,10,2020-09-16 11:00:00+00:00,10,3,3,2,1,0
031401060601,24,450.0644226074219,2.948936796222319,100.0,1.0833096181585133,12,2020-09-16 11:00:00+00:00,12,5,4,2,1,1
031401060601,72,489.044189453125,2.559286447298793,50.0,0.9507894823663043,16,2023-06-18 20:00:00+00:00,16,8,4,2,1,0
031401060602,1,93.09928131103516,1.5133860049556087,10.0,0.7412582227225644,2,2020-09-16 10:00:00+00:00,2,2,1,0,0,0
031401060602,3,184.58401489257812,2.067099285261869,50.0,0.967083186111945,5,2025-03-30 23:00:00+00:00,5,3,2,2,1,0
031401060602,6,243.87098693847656,2.225246784358662,50.0,0.9649135801441739,8,2023-06-16 07:00:00+00:00,8,4,3,2,2,0
031401060602,24,385.14337158203125,2.5300383931807247,50.0,0.9362868340750081,14,2023-06-16 16:00:00+00:00,14,5,4,2,2,0
031401060602,72,424.7577819824219,2.221942396267729,25.0,0.8279607055188601,15,2023-06-18 20:00:00+00:00,15,7,4,2,0,0
031401060603,1,77.89441680908203,1.2691355791420087,5.0,0.6242670133002646,3,2021-06-19 12:00:00+00:00,3,1,0,0,0,0
031401060603,3,175.19937133789062,1.965703094823925,50.0,0.9244230160357355,6,2023-06-16 08:00:00+00:00,6,3,2,2,1,0
031401060603,6,245.45687866210938,2.2503155452343364,50.0,0.9757759005459524,9,2023-06-16 08:00:00+00:00,9,5,2,2,2,0
031401060603,24,476.6018371582031,3.1498591397128752,100.0,1.1511331958430269,13,2023-06-16 16:00:00+00:00,13,7,5,2,2,1
031401060603,72,523.5115356445312,2.7595233705186524,100.0,1.0198830130942758,16,2023-06-18 20:00:00+00:00,16,9,3,2,1,1
031401060701,1,69.5374755859375,1.1545298666293973,2.0,0.5719543343643075,1,2020-09-16 12:00:00+00:00,1,0,0,0,0,0
031401060701,3,127.06244659423828,1.468031845747125,10.0,0.6904404933009577,5,2021-06-19 14:00:00+00:00,5,2,1,0,0,0
031401060701,6,209.67222595214844,1.9887362223254004,25.0,0.8644450509178577,6,2021-06-19 15:00:00+00:00,6,2,2,1,0,0
031401060701,24,344.4635925292969,2.3389607163480486,50.0,0.8611009588675369,13,2024-05-14 13:00:00+00:00,13,6,3,1,1,0
031401060701,72,396.8387145996094,2.13319705415078,25.0,0.7790046527552045,13,2021-08-31 13:00:00+00:00,13,6,3,1,0,0
031401060702,1,75.54153442382812,1.2441307769400318,5.0,0.6137254097178688,3,2021-06-19 12:00:00+00:00,3,1,0,0,0,0
031401060702,3,168.009765625,1.9132114299210585,50.0,0.8996090346234834,5,2020-09-16 12:00:00+00:00,5,5,2,1,1,0
031401060702,6,258.45245361328125,2.40843517105842,100.0,1.0469453334301682,7,2021-06-19 15:00:00+00:00,7,3,2,2,2,1
031401060702,24,402.679931640625,2.6851660677381393,50.0,0.9868569531952082,11,2020-09-16 14:00:00+00:00,11,5,4,2,1,0
031401060702,72,456.6014404296875,2.4187709980252485,50.0,0.888818229312375,16,2023-06-18 20:00:00+00:00,16,6,4,1,1,0
031401060703,1,78.1484603881836,1.278239434334177,5.0,0.6301116248092974,2,2020-09-16 10:00:00+00:00,2,1,0,0,0,0
031401060703,3,179.9176025390625,2.0274459665680387,50.0,0.9553464209414022,5,2023-06-16 08:00:00+00:00,5,3,2,1,1,0
031401060703,6,246.2230224609375,2.2709341294551364,50.0,0.986111573764165,7,2023-06-16 08:00:00+00:00,7,5,3,2,2,0
031401060703,24,478.5586853027344,3.176099325044841,100.0,1.158129568062043,13,2023-06-16 16:00:00+00:00,13,6,5,2,2,1
031401060703,72,528.8309326171875,2.7982705870552405,100.0,1.0292301677574536,18,2023-06-18 20:00:00+00:00,18,8,4,2,1,1
031401070103,1,74.560791015625,1.2171989336323779,5.0,0.6018344638462984,2,2020-09-16 10:00:00+00:00,2,1,0,0,0,0
031401070103,3,167.2254180908203,1.8806269679820669,50.0,0.8904586973473495,5,2023-06-16 08:00:00+00:00,5,4,3,1,1,0
031401070103,6,231.56988525390625,2.134782859702482,50.0,0.9268516982362491,10,2023-06-16 08:00:00+00:00,10,5,4,4,3,0
031401070103,24,499.9336242675781,3.327418307307004,200.0,1.2031714837166958,14,2023-06-16 16:00:00+00:00,14,6,6,2,2,1
031401070103,72,554.5694580078125,2.9479462805670305,100.0,1.0818194059267476,19,2023-06-18 20:00:00+00:00,19,8,5,2,1,1
031401070104,3,125.00704956054688,1.39675742141163,10.0,0.6609546443319471,5,2023-06-16 09:00:00+00:00,5,1,1,0,0,0
031401070104,6,208.4154815673828,1.9076964351154564,25.0,0.8262566851723061,10,2023-06-16 10:00:00+00:00,10,5,2,1,0,0
031401070104,24,425.7273254394531,2.832492444783613,100.0,1.0196124520089094,13,2021-09-16 06:00:00+00:00,13,6,4,2,2,1
031401070104,72,472.2724914550781,2.5151092676684077,50.0,0.9240838191764195,18,2023-06-18 20:00:00+00:00,18,8,4,2,1,0
031401070201,1,75.61101531982422,1.2266800811748557,5.0,0.602674142529679,3,2025-10-05 19:00:00+00:00,3,1,0,0,0,0
031401070201,3,144.59645080566406,1.613451066994465,10.0,0.7590467121697577,5,2025-10-05 20:00:00+00:00,5,4,2,0,0,0
031401070201,6,239.7736053466797,2.185727717138196,50.0,0.9463224774880015,7,2025-10-05 22:00:00+00:00,7,5,3,2,1,0
031401070201,24,480.3431396484375,3.1785586487474613,100.0,1.156980486638547,11,2025-10-06 16:00:00+00:00,11,6,3,2,1,1
031401070201,72,518.98779296875,2.753169763152359,100.0,1.0176778368193067,15,2020-09-16 20:00:00+00:00,15,7,5,2,1,1
031401070202,1,86.19097137451172,1.398771747490216,10.0,0.6881130715881325,3,2025-10-05 19:00:00+00:00,3,2,1,0,0,0
031401070202,3,138.7779541015625,1.5488165990145804,10.0,0.7296333564724001,5,2025-10-05 21:00:00+00:00,5,4,3,0,0,0
031401070202,6,229.97219848632812,2.098485761604543,50.0,0.9087277922577051,8,2025-10-05 22:00:00+00:00,8,5,3,2,1,0
031401070202,24,491.0365905761719,3.25327678240424,200.0,1.1815920594230953,18,2025-10-06 17:00:00+00:00,18,6,3,2,2,1
031401070202,72,534.7647705078125,2.838079539002045,100.0,1.0478461547932174,16,2021-06-22 08:00:00+00:00,16,7,4,2,1,1
031401070203,1,87.22972869873047,1.415803963227273,10.0,0.6977524784796556,2,2025-10-05 19:00:00+00:00,2,1,1,0,0,0
031401070203,3,143.82022094726562,1.604509002482511,10.0,0.7579605961536826,4,2025-10-05 21:00:00+00:00,4,4,2,0,0,0
031401070203,6,237.008056640625,2.164410645617075,50.0,0.9367653776262286,10,2025-10-05 22:00:00+00:00,10,5,3,2,2,0
031401070203,24,484.4148864746094,3.222545987316671,100.0,1.1625737303030168,16,2025-10-06 17:00:00+00:00,16,7,3,2,2,1
031401070203,72,527.9661865234375,2.819484294512851,100.0,1.0378246536165872,18,2025-10-07 05:00:00+00:00,18,8,5,2,1,1
031401070204,3,107.06290435791016,1.1931516696280542,2.0,0.5653699675297746,2,2020-09-16 09:00:00+00:00,2,0,0,0,0,0
031401070204,6,173.66586303710938,1.5853227815143227,10.0,0.6852973887009302,10,2021-09-15 21:00:00+00:00,10,4,2,0,0,0
031401070204,24,382.0712585449219,2.5450299872334208,50.0,0.9103070429062277,13,2021-09-16 12:00:00+00:00,13,7,4,1,1,0
