catalog_event_id,huc12,primary_peak_time_utc,storm_type,storm_name,month,month_name,season
AL-RF-19790304-0001,031502030501,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030502,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030503,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030504,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030505,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030605,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030606,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030701,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030801,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030802,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030803,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030804,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502030805,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040104,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040105,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040204,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040205,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040206,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040304,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040401,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040402,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040405,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040704,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031502040705,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060403,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060406,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060407,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060507,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060701,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601060706,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601070301,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601070302,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601070303,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601080903,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601081002,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601081004,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601081005,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601081101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601081102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090104,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090105,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090106,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090107,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090108,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090109,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090201,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090202,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090205,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090206,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090307,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090308,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090309,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090404,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090405,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090503,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601090604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601100501,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601100502,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601100507,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110105,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110202,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110204,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110207,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110208,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110301,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110305,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110306,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110410,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110412,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601110413,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601120412,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601120413,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601120503,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601120504,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601120505,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130104,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130105,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130201,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130202,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130204,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130205,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130301,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130302,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130401,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130501,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130502,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130503,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130504,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130505,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130506,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130701,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130704,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130705,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130706,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130707,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130708,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130804,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031601130805,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010104,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010105,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010106,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010107,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010108,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010109,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010201,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010202,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010301,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010302,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010403,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010405,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010406,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010407,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010408,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010503,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010504,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010505,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010506,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010701,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010704,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010802,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010803,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010804,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010805,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010806,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010807,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010901,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010902,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010903,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010904,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010905,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010906,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010907,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010908,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602010909,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020305,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020401,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020402,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020403,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020404,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020405,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020502,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020701,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020702,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602020703,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030101,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030102,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030103,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030104,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030201,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030202,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030203,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030204,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030205,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030301,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030302,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030401,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030402,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030403,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030501,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030502,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030601,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030602,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030603,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030604,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030605,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
AL-RF-19790304-0001,031602030606,1979-03-04 06:00:00+00:00,Convective candidate,,3,Mar,Spring
